Cycle Number,State of Health (SoH),State of Charge (SoC),Temperature (°C),Voltage (V),Current (A),Charge Time (hrs),Discharge Time (hrs)
692,0.7940045493340336,64.86829533573645,42.48122295723006,362.3505311247337,69.69319580072363,0.9645375666577837,1.6053848447573706
693,0.7937015051825599,90.88264977168623,39.01000168218707,367.6398368910006,95.14494794474325,0.7760671580753202,3.2693532639667353
694,0.7935045412895938,47.41579458790797,25.644738803765726,361.6621978165275,56.0500778207678,0.9892553811923803,2.405670983773404
695,0.7933586065596981,14.795833410940585,44.61636193977099,320.90973645896145,69.55296950648983,0.8053023108303445,3.3071833994791726
696,0.7930143585427215,42.55056592718428,34.135398493813454,302.1009156986361,55.16469628599718,1.1687383247405243,3.4499657296048705
697,0.7927989063214254,88.52388787075652,22.167664189891006,353.8363102101023,186.98445294189057,1.0819591315968295,3.488697494285106
698,0.7924664110328563,13.36956543994362,43.38486224169497,375.1423317531303,191.20015891803524,1.5149258503287597,2.090211795998281
699,0.7923046659467466,93.81811725247225,26.88916940772946,333.21725220617327,155.12126270026104,1.6479744492880795,3.7882104515474615
700,0.7920122099060047,20.48024090562095,39.9499508804806,373.8546053396964,59.56918343803968,1.0808347118153105,1.8482963711802958
701,0.7916991741329841,30.44904243540304,44.57367198886752,364.2777413479928,157.65142366902495,1.9649264559725137,2.131605347372916
702,0.7915784447182551,80.1840168452806,30.863274082612385,386.953367181498,77.09863119669548,1.9215292655964193,1.6563151252326391
703,0.7913438030069776,32.622050698093155,38.90480585266951,339.37551415654065,141.23170651496702,1.1668602516041426,3.2271098112693455
704,0.7911900371362021,22.833125236861086,21.461449680921923,329.99293974730665,121.14629973026454,0.7520300782890179,2.064391868969166
705,0.7910646871480129,39.998301829356855,21.434796092206838,358.33072481842044,182.65151419569312,0.7276143694295787,2.793424040204542
706,0.790568703055057,66.47392049108463,30.48336701048221,370.109758736427,111.6097315236518,1.2569559319661523,1.022059133663281
707,0.7903397615170671,69.17201141346888,36.53356697361811,303.84008773263446,105.23751610926996,1.968547761187501,2.2622096877058504
708,0.7899158117387253,50.19454051318417,42.748253953992965,371.72618758657563,137.31051966863353,1.6967070220116087,3.5930987993679198
709,0.7897139554768198,45.68880717372669,31.877709123295887,338.60509356518355,195.00592100276907,1.5457493814355256,1.249669198624217
710,0.7893413543879302,86.29596233130185,32.0139985209067,306.87539064224876,132.45758827449666,1.125746418463553,3.6332482145878746
711,0.7889372632439743,20.399460360938736,40.661615237304574,355.7688691185453,58.19154548202036,1.957767951988227,2.5378457323095995
712,0.7885990077477312,29.08768542315825,31.735171049731452,385.7857783517489,95.73546865775953,0.7890145947300504,1.3872137407926444
713,0.7883103772723111,29.785939839021125,39.50120217600109,347.1626365195262,84.122240554031,0.7492774994146238,1.9981884295311372
714,0.7880456409066522,93.99243728857088,28.57566781475061,398.8124075954635,122.78456836480342,0.7687458774352263,3.6734202753805283
715,0.787806093600035,46.03553731348269,37.741783587613114,398.3711583209152,57.526302547996096,0.6450418396813506,3.1613702243882686
716,0.7873342819423358,28.1825003295472,24.607534923752475,303.9361879819729,53.27700679793027,1.6617284046796863,1.40330028210865
717,0.7869020341792207,46.77206159711509,35.14742037948707,342.8351800568846,54.06599785043497,1.6752522538818633,1.0315396736249605
718,0.7864160234149541,76.1889894377484,42.332612344703065,343.28399210571723,130.33137096466973,1.2154750889264807,2.1676258558703165
719,0.7862663045255599,88.74245353703603,42.348337766749765,333.58163646415346,142.2604631022047,1.8903613432187962,3.8861754968240545
720,0.7858739575354784,50.895904042204755,31.320620132108168,327.8694315928526,193.8307809785615,0.714221456709301,2.739488728143175
721,0.78539862135275,28.255026751863888,26.975207258694915,340.4968587376188,199.81894037234818,0.5824494602597331,2.7356254546105943
722,0.7852261281262837,8.257215803527718,23.863020749762974,343.95629417728986,126.5690197019662,0.8881886125467859,1.9493713926232485
723,0.7850995296193369,8.696702025593305,27.580494596106263,396.65584393805443,191.70610725087226,1.0023174352054776,2.7125618088362846
724,0.7847030813596209,90.95953911109443,20.154595566022415,381.0683570337592,192.25543291833785,0.6369886015003356,1.484343058098763
725,0.7843732921143489,96.07463027713554,33.438503591008654,301.41966344717235,88.64479981452936,1.1749155114032894,3.078726733074303
726,0.7839365606036456,73.31603781367996,44.8855378231364,328.7511199383759,130.73301528027127,1.2999853217894075,2.2169357783417123
727,0.783780651652995,16.91618938424202,44.43641407959606,385.3317186666586,124.74995424413558,1.4048681340260447,1.6817831606789868
728,0.7833625447282511,54.37870703917469,37.3742533280369,351.5167028386589,198.54277558774118,1.4170124843715892,2.112921137776507
729,0.783181893800232,77.21520276158381,24.261562789541053,338.4515813706266,102.04384255663788,1.147710642661666,3.3453394777861787
730,0.7830164314230856,48.41730321634075,39.850361256649066,357.6488903139866,101.31041519863331,1.7149681155252088,1.7148690116592746
731,0.7828507251039133,22.43829797997955,32.6125731013709,326.0849245962089,51.36305524268245,1.4724462909482023,2.533281464417194
732,0.7824248952158207,44.55178144931612,44.17421286545788,357.1199183962914,179.51473666840766,0.7091753543077403,2.707619389388283
733,0.7820588163275423,86.7979626730903,34.57764393199745,371.80141781270015,105.80653517183111,0.6386742755555999,2.373700885381214
734,0.7817495901576346,39.44793908388575,41.676504559473685,324.3995302352472,195.0101341302662,1.9372071797067443,1.742894929214316
735,0.7815060579639852,34.80519554773205,42.38889352184712,396.66222208961074,116.5158654254066,0.9814955684613467,2.578282039754626
736,0.78105517774766,68.77692063657348,26.836862884374497,373.6473174619073,57.748603567196156,0.5739417391466246,2.1588631154366356
737,0.7807981997046909,35.34731920607206,27.890830384178805,349.10197626689103,98.11003734673568,0.7883868777021379,1.9284086472658029
738,0.7803715599289023,97.4904272810235,30.277835424871213,344.47127768583357,136.481748492671,1.9750111526213399,1.7248038293072891
739,0.7800959059654742,68.12821105324338,37.8996173385431,360.7324416793066,63.286750945496614,1.5153084137413648,1.1922841331085263
740,0.7798451281937042,59.61426495498969,38.48952943054357,321.09698906199503,176.2433011314161,0.5455307082995065,3.5314385909749184
741,0.7795600562794364,46.032905064276505,25.43969849829111,313.3778144993968,192.9960751373559,0.608998381371735,1.597280259807777
742,0.7793395051297707,34.7822347433046,35.50587122402801,354.48010852760984,68.84652386184709,0.934591975607322,1.7162553132580722
743,0.7789404613777002,21.354285449034137,30.278608411999677,370.4031452591657,82.61793983258539,1.0500183195544721,2.1727522805234867
744,0.7786393732216632,97.64565294354102,43.86665892197672,380.0137582752076,86.24883812287777,0.6020559711375045,1.9507124131618743
745,0.7784464881436045,26.679454943383085,32.64814500365985,377.7727910067793,178.7484408318287,1.7672961281157629,2.0790266836692033
746,0.7779866583142947,68.72343434606829,27.8208549381055,306.0905543235183,155.23478984044135,0.5147413288546818,2.227547762375466
747,0.7777331018257454,32.937926930207574,37.334438462971306,376.6245472760379,95.61419539569258,1.7174405216672803,1.8817502815148013
748,0.7774156806812998,44.63263599865612,38.17546317535335,369.29202292247885,198.10527084683,0.8377415363238978,2.986953740618747
749,0.7769530918369141,60.96819082757774,42.87746136225075,315.6362141644875,162.76972453803995,1.3524029244031526,1.8239976093637162
750,0.7766033966385485,47.44349141471741,28.344414926744946,357.9313402788461,183.35009162219987,1.353957476618303,2.8951672549797522
751,0.7764566374222651,51.874784711470944,21.279137661136897,323.2858556876094,123.80025941481242,0.9653529256170572,1.5452907932835827
752,0.7759807045728198,50.41328419184383,28.07024483619626,325.81076431734147,119.59781261605713,0.6999263871232597,3.783237199226222
753,0.7756296213515912,86.7702097919239,37.69051464351338,310.62138275884564,166.38158817045394,1.7119359921635284,3.303293853143013
754,0.7753956591057284,11.396588711924116,36.09769892669412,383.43247957493986,136.60301018295016,1.4696110628421335,2.3750904382789186
755,0.775239950276663,52.87073198840526,20.85942145879313,363.89630219732845,62.21708193367388,1.152521891510335,1.8779652930022235
756,0.774822340200955,54.54279502117131,23.335408388080175,369.16434019733185,169.25173053927057,0.7450316746147347,1.3129392620556466
757,0.7744743110985836,14.551548278735915,41.92818904746254,352.8189261756356,120.08914940112538,0.6600677286535315,2.9486680202708855
758,0.774160926661793,86.799959189509,40.70464673308632,362.6054708980801,61.291807497751044,0.6685955407640194,1.147926961329474
759,0.7737033696285727,25.74792164924693,23.391536679009445,326.0048040252434,107.75870835784426,1.9144741761067035,2.831128179345076
760,0.7732879307440829,83.49737856829623,37.7587875178083,311.25031305266316,160.38806095609232,0.9126483223386866,2.917323540984119
761,0.7731272607921897,34.09619736429885,44.941806581616476,326.35514794967776,91.86957061614045,1.8960083833435974,1.0739332139089681
762,0.7729025719650715,69.66889878731969,38.13315976839695,383.63785774103997,196.1658965957713,1.9634028787349787,1.1958302726993917
763,0.7727031763091458,82.18393227529025,36.157748341434534,364.7342134373091,69.25248899220422,1.4752807496684799,3.9474477418037432
764,0.7723055977921167,91.1818569539447,30.978266520121263,303.9947973286094,104.34402350003072,1.7395854674008329,3.104497304395498
765,0.7721921848182224,45.93436555939564,21.377538378970776,342.68947278233026,120.35374095768253,1.8928332993412038,2.9232583107464785
766,0.7718642289442739,31.16529166546489,33.132956611268035,306.605530782216,195.88523534746054,1.040089852896089,2.433602064739407
767,0.7714592454699776,35.52839742369226,37.062793252905,366.2232158329593,157.29834657937033,0.9022148444178812,1.947005443492198
768,0.7710085392152729,12.525123109620795,36.38774929615282,303.97971273356524,139.65235032851888,1.8045438272774508,3.6724964448689006
769,0.7707717065157865,44.90377603699617,31.482592205326846,307.6969183008017,150.61475381645536,1.7318891305592683,1.7339651638141391
770,0.7703432035939177,42.13008816333647,40.970983419131755,387.7120467662288,86.47699703963389,1.3258559518120463,1.577479451907481
771,0.7701989508991356,10.187876413955655,42.77801253479894,382.0507504232109,164.00523527047608,0.5731494782197106,3.5311863781307724
772,0.7697603699824418,43.804407590538375,28.55987808239649,354.64763610253766,63.70298640853338,1.6349698240285981,2.7473052306648875
773,0.769609374517509,18.659009687316754,24.705804994226142,318.42486515726745,58.550358132790095,1.381697674057527,3.5210445327655244
774,0.7693504596012849,1.74982139873886,21.22511612428184,357.2770276686946,172.92435280790784,0.9901083358529503,2.0488431964231664
775,0.7689315414549731,59.63464974967759,26.855322228103674,302.66083660776843,160.2842777152394,1.4384748694121796,2.7422679971669774
776,0.7687715744840335,74.16841289918231,36.88077093905093,320.5881988178321,102.87215704150267,0.6891652125179375,1.3895710402536432
777,0.7685798739259405,67.61957463565392,41.465002674562456,396.2732583861139,144.25206763241664,0.7761519850414355,1.3169510363467922
778,0.7681909728985833,81.28509715367578,34.468911908999985,361.828502101372,167.21931331320638,1.5549158415986775,3.50337475856829
779,0.7678029582839648,5.621390545987848,38.68801591866262,385.08527573220954,92.92025636874715,1.4606709109898792,1.9424861915109162
780,0.7674464992308108,95.7971066482454,20.835589310887595,357.9792843832955,74.97553205742726,1.568330307765738,1.5276708502559861
781,0.767068919853024,23.538326189835757,32.35927027614395,391.4834949996878,81.75715582219563,0.7163600316771552,3.276930495562092
782,0.7667518300756849,50.0619532333931,42.79462780954428,314.66145571598423,146.8891839534559,0.8493187192277225,1.470281285954918
783,0.7665511104521221,68.34294151572705,34.84211549771833,375.4827458362331,96.41938646692736,1.171957484573285,2.216415028991255
784,0.7663128320547206,98.40894639665142,27.306223918484697,329.4817238346767,103.18223132429111,1.3468911219354822,1.7569682327912357
785,0.766140192968,91.52899403792739,26.642139121656587,389.5815731560195,65.5212595469877,1.4848440535994785,3.7209565553147312
786,0.7656768127434666,16.874943839822954,44.20817400248137,345.2883360415512,191.85726626615366,1.5152300654450706,1.9047606096206546
787,0.7653434560255601,18.83025249171064,27.593376155627485,309.3017409262675,71.58019495149946,0.6569906605197218,2.2688306312246733
788,0.7650831154588547,79.55783762575864,23.534588855408504,313.0320433172336,146.51434242759962,0.7957744729520995,1.292830114326975
789,0.764798313137397,16.684857820557763,43.0932848969194,382.14712527761907,103.10968435326411,1.483731150991089,2.6118270210041143
790,0.7643193998015523,67.7124263482564,37.06677881156898,362.8734015059993,89.9152052805963,0.5585096311442272,2.3667003459703264
791,0.7641580592403059,89.09738846907038,34.237431462964395,383.2391041701908,198.74365144418422,0.7454243062074144,3.075332917425947
792,0.7638235673074991,67.42935737000246,44.49888618395696,398.56007339528,153.00179175861942,0.8654221879732914,3.395667514391797
793,0.7635212118359453,10.70291342110381,39.51748260429072,391.01961241446963,107.42500921526529,1.4459529424746207,2.290428196290479
794,0.7631766301417715,43.776505498812845,27.759272227703,376.21296204503244,190.42648462497579,1.9111262888516918,1.5243438546248016
795,0.7630693860682431,87.4743649656566,38.43578603567805,325.2837400690289,60.09269193822718,0.901995900326567,3.736624710344577
796,0.7626205365046654,63.31786748957723,38.02636652244679,325.7152351109096,157.90822333622305,0.5421822594168857,2.1259640373190414
797,0.762147689191672,62.67533485423312,23.652414138533004,382.3003574446935,85.2546948217878,1.4784216692276693,2.215591427725989
798,0.7618216359182363,59.604359547764716,22.686263815722704,301.69127999216073,186.43466410704517,0.9044450131507742,3.4590310083413773
799,0.7614429755886855,99.93503004722002,25.28578144997278,326.5170741183356,149.42896814519986,1.9481729519009319,3.7474430445722318
800,0.7609739758362145,50.28755200655849,39.87775706316812,313.5745853099901,196.61572763060184,1.9465298510539797,1.491186873637513
801,0.7605910803824891,29.94231248031066,22.503874937669174,327.17175988981796,172.393368412281,1.0674734107478892,1.2651909014402751
802,0.7604300647653234,34.22255247789045,44.534583356032,362.9683595259203,112.42414196092366,0.749807770245905,3.9585303918510846
803,0.7600995494212567,82.08490092631287,27.036932561272984,307.00686957211894,58.49383360663371,0.6805672242583007,2.742305750843265
804,0.7597568634027035,92.87634212054924,32.41858570014961,384.2945482456197,116.88299297897117,1.562875318651738,3.1956182118595025
805,0.7594872111341826,17.396370590333866,29.030401474395294,363.73021565380236,60.604491227654925,1.042310281644435,2.6043983988435775
806,0.7590926334399327,99.62244930446387,31.863339065561018,381.60567571143235,114.81009275999266,1.6945860839295634,2.786244404860325
807,0.7586188866340251,88.65954415023984,30.273563808752748,360.4304419821479,144.5028020928241,1.12607441270071,1.4329361310624447
808,0.7581486592288624,9.355940691233556,20.416788764990827,387.35342642452144,85.47123683580418,0.817260123922652,3.2081062012781967
809,0.7578683234803008,32.00161130873917,32.651117310295916,316.25110652974564,193.96185821929538,1.777372100025856,3.59136886889501
810,0.7577230282619645,40.67737485720052,39.05903034267932,314.387615538978,51.29285038876704,0.5299593988670421,2.7598052122136814
811,0.7572290917823795,45.53949052479408,32.95038372271299,300.7463140417219,113.40299294861386,1.5771022418012912,2.3280811059023074
812,0.7567935325478011,73.22192063122223,25.82547410992087,381.3142004481725,138.26468606801785,0.8161446491448594,1.710161427561499
813,0.7566436674753199,62.8030464569537,40.74848983031109,341.5627782029155,88.74506436913883,1.8005174103659005,3.007804875252505
814,0.7561753307222729,44.80854872830765,32.197504881982546,320.42564679363966,144.0203945097266,1.038113765814333,3.9869355300230476
815,0.7557273721774481,48.01835152618879,32.14714015474033,356.5851787410672,187.513400467812,1.7012271497896254,2.3533902093935244
816,0.7554198369545977,71.8699265972796,34.655887469519044,349.23670487012487,78.84736591765258,1.1959043951823363,1.737455761067724
817,0.7550833267802998,91.48421498516547,28.385170337408674,395.22640145333725,129.95829351420667,1.4473165680142404,2.6288213334679833
818,0.7548237256987517,12.93806169667009,29.395530475198527,309.9146112277624,143.44310662750726,1.1703112928006583,3.3339549147128107
819,0.7547018210432228,22.047048099936983,24.114151460733375,340.6332230963768,188.98780748275718,1.5656327225186177,2.256770874378756
820,0.7544677421465644,51.727216975431055,22.105325279427458,398.4575896376113,149.96109570423783,0.9281061026951337,2.7574251826457328
821,0.7540466007671253,10.948236606899398,44.14591672018959,317.4784987883366,147.20454770828212,0.8681816938083957,3.152684147945607
822,0.7539447479579234,77.68213672402811,36.835493222785814,361.44994602551924,183.87036409280176,0.6179400664846371,1.9927442973405856
823,0.753711348289247,24.828747963084595,44.70034905163554,338.93897796668733,159.89190488605982,1.5270877458215069,1.6362437124321332
824,0.7534520808118106,23.899768021155133,27.032114088825853,341.1127278259379,85.14875984757902,0.5294772241202717,3.6381791704215862
825,0.7531371225706354,96.5609831380884,28.539259675789197,333.85068794254727,51.063771916155645,1.520376032495561,3.476319687245886
826,0.7526691803240703,14.660830036000316,23.99165873417877,379.00832499714375,142.4436122531217,0.5672908364415755,2.867640971386845
827,0.7524306419263239,30.891772284376607,29.218128886771147,376.973141829688,171.6402789008916,1.100534940259746,3.8414588080190644
828,0.7521918606455654,40.64627179520722,39.29590088075275,348.3877264564259,184.6298489783126,1.861641865475268,1.2622504236132515
829,0.7517968601463215,93.64933313102257,40.63837103801039,379.1310714312667,80.13670095282836,1.7076788131319973,3.5503982040551105
830,0.7515159729699656,28.915033445415094,43.806501959058096,304.98601463991645,72.48638798707094,1.3063717070772713,2.727377413366929
831,0.7513261310407896,64.51500833009034,20.424228232886662,396.036677462213,56.6882139101216,0.7145929290851036,1.0420435525781708
832,0.7510451552343366,56.685843329409465,43.30667209802431,366.59471660804644,173.39862027206408,0.5199218051878701,2.6260458954391783
833,0.7508888124261847,45.95629775055219,32.474198605519824,307.2213185335188,152.66530416039612,1.2548306222879517,3.295446549583792
834,0.7507182576315822,48.52906340617154,23.7345409056608,364.8256954077822,75.85795431577493,1.8085918450322223,2.8393487172077245
835,0.7504189105224864,15.720388355695425,44.05845143703017,351.83654633353206,60.93476778074825,1.440249356622601,1.7595967210384307
836,0.7501513403426846,80.36934518773025,40.44555183915477,397.89473558546615,125.28042965367555,1.1824353195916057,3.260426816339442
837,0.7496854019822574,13.247065634192657,33.672887844828104,354.6247600130851,63.42096842155809,1.1269761282603703,3.559854395701606
838,0.7494404444226107,85.61536219946603,22.480941622992024,309.0720882747831,89.40432155029029,1.8121490938309903,1.3867077552204967
839,0.7491082090824995,71.99968026274462,22.52914049032758,362.3137853747825,103.41009486787172,1.6833709444488005,1.7010713464760907
840,0.7487553033673318,63.920182938995985,25.892063364397124,371.36602831121536,181.0517051841123,0.6902026986901401,3.5997870657865105
841,0.7486500655846964,59.35752544142979,23.1777622716756,342.7541855359712,74.12904402276469,1.5505218332998543,3.276604403253849
842,0.7482846506358897,10.579652027279895,32.653496317366105,381.4625056025917,190.42445623264948,1.270276800112655,3.8508376708342213
843,0.7481134362491417,53.56889704560298,29.854762364997697,384.82031285528956,123.94740656871336,1.2078537658467845,2.4709374682294847
844,0.7476290081221539,84.67850018697453,40.7985385422013,340.3519992440211,99.99497898057875,1.2378920360586938,2.718317529211327
845,0.7474695430310527,23.833721062799697,39.84887711788977,348.6482765732423,100.10683226299395,0.660231489445986,1.716535481210821
846,0.7472036933815619,94.92811717559837,27.627492170488164,316.8859289367035,119.10091874824899,0.9606316150403731,1.1054777508135825
847,0.7470695535143305,32.314521727941724,33.60271559848671,355.1712372019967,103.48383817653331,1.170954134378901,3.896553754704299
848,0.7465708038135921,37.73484772303116,26.455670331499576,324.346704406676,118.66469190562012,1.6392802230754162,1.6179645525654196
849,0.7462699258094596,70.92961271407681,20.528745583735407,341.8932977983946,166.37975978041803,1.0080994336616471,2.6912113043361985
850,0.7459317718025316,20.49792328259108,38.54988477815431,305.227910326876,177.88139673132505,0.7972945796325022,3.623194095124992
851,0.7458049412115761,35.25292413005173,38.067089361862166,331.92252977861887,185.88675068519714,0.6899556882775615,1.5355593678177961
852,0.7454049570234165,49.303012515880226,22.048460975953653,319.5980184701762,191.56495733180216,1.9647344917218308,2.128777987991266
853,0.7452209947861782,92.32860210139357,33.620616891835795,326.9742465873767,155.3598081620898,1.4883527098622857,3.9673759573262
854,0.7447617730704019,26.50472874092833,36.801487566543386,305.2023755029447,67.04690580450792,0.5058775624266398,3.9983820431790194
855,0.7445797172142091,80.22736971474778,39.66807536833852,350.97260752881795,95.010062435816,0.7268964266940139,1.854024216539391
856,0.7444034421259437,37.597122192913915,38.90775242450735,353.96617889031523,61.6225439833224,0.5270435134383684,1.3069965386021893
857,0.7442888222588044,41.049871369737936,43.32982292622546,363.74024812092216,170.27388498132729,1.1995618917568227,2.0849982495851282
858,0.7439999954807605,10.840037271662272,41.89832555465512,378.3160029027903,75.21771463965877,1.2683908458143907,2.4621244237637345
859,0.7436740590274554,62.50915526865286,43.654672349781535,357.977144176248,131.03259001679277,0.5754843994019959,1.1887224280540718
860,0.743547775571684,18.734679132678888,20.811769292293707,374.33528955700126,158.49954559909446,0.7040843516474644,3.508236702385843
861,0.743137564525006,15.478603484611197,27.52938967493397,324.8976899161365,105.84606478595717,0.8819956488349427,2.466852779315356
862,0.7428562489911068,40.74078813546854,44.664237269483166,305.59263501282254,71.32720645810275,0.5792388408629037,2.8775235849471272
863,0.7425464928833758,5.450927741371958,40.91099343440308,351.1938630681928,129.05114368723005,1.3423917615682912,1.5124411189186322
864,0.7422701877846005,19.769030311448756,27.970433071825116,359.34964158218514,81.51766639103218,0.6744975906998918,3.910350659255297
865,0.7420098825602504,2.1981814809622913,40.06743513340054,378.8035149575022,94.5821170767644,0.7034399240109701,1.4368859401162704
866,0.7416860264277271,69.74316172371925,36.070164777154346,378.2745674251387,190.6221758598657,1.537891044899888,1.4675546096543304
867,0.7415239303293548,24.344261676541066,41.05484327182786,320.93060758342085,60.87834754317221,1.5549200810633756,2.207579066470426
868,0.7413511590771568,92.00400525459035,36.25637677734154,309.04189777916605,192.17848508804911,0.8878358954603689,2.011637471218857
869,0.7409064448287513,40.2260413683542,21.28060741010783,349.65154222306046,68.49777366129383,1.1014554900325275,2.052129363976253
870,0.7404279986438979,77.28400834265034,40.07926279081828,315.3412882389088,104.98267810688392,1.0600297415477475,1.4542313318082551
871,0.740178674917386,79.84535050511906,37.68070820838558,319.03817862970345,105.00828628906986,0.6587075372847713,2.884619791279132
872,0.7399703770481285,12.137192454861967,44.648354215622945,378.0682074687862,108.53578243759927,1.3678458984190316,3.734025448649226
873,0.739612777230833,55.40992803958261,24.36246215994888,337.8703355581159,176.47172975446182,1.4663195239844269,2.952173153001401
874,0.7393492835623937,86.68214856884892,42.34932643656262,391.9792571779436,64.22737898797342,1.3161890029446512,3.2215285636549558
875,0.7392391290201296,75.69268451270138,35.167905049250095,316.67873351836744,169.61308309124965,1.5801670002724186,1.2584073146471089
876,0.7390766679811831,46.380982467437626,24.34943498804509,333.74770457129716,52.712163830852816,1.1004948026161374,2.6496307634686316
877,0.7386902790896441,61.95825928270868,36.587258628217754,383.629131310246,82.3194360913595,0.680722733657702,3.554611515693777
878,0.73832670951288,15.661281489264988,44.36900203340488,384.2538229398637,125.13149088343987,1.9721321373830378,1.2921301873240125
879,0.7382158711158786,30.306576117510165,35.95561037601529,335.00068684731787,189.25588279711877,0.5984391322667264,2.6482354961828936
880,0.7380270822511055,59.08662673951145,36.3182030944306,325.56662233318144,104.68496412797967,1.7655207944974665,1.5848283069104796
881,0.7378346523324703,82.68678471733621,34.066385572568564,376.21875111940824,157.04110493952072,0.8112672430773185,2.7064382093016186
882,0.7374658952350308,86.77231528050923,30.802905920048232,396.65907702233164,117.8322650152577,0.7141784550018271,2.1683040402330196
883,0.737358011019929,95.17024063905372,27.993021233496357,386.80981598670627,182.18760225228348,1.0252797864979417,1.2497729741518964
884,0.7372163675871352,72.45579091588182,27.787807475349652,378.29236142575724,116.39822723906497,1.2279001135139325,3.3337282202456104
885,0.7367964011529858,38.23633310616279,31.07818363307286,337.6190468769622,105.10107729159199,1.2889198653521892,3.4263983335034522
886,0.7366249832881641,36.176831192256586,33.106368013443415,367.0727325442601,90.41591694554825,0.9162842073535888,3.8002393810703645
887,0.7362638848450234,72.35345733310886,34.42966690558272,364.7720054420612,54.39491646551276,1.4271544483425453,2.528526619672606
888,0.7360686117326046,54.574967977943565,28.98559567077043,308.1473897712942,79.00088504180783,1.9261170698190075,2.2260986868128017
889,0.7359288351755009,46.66831558308642,21.317744746335975,303.75662295439804,157.57721705701366,1.307141996181667,2.5261179526488
890,0.7357315662991011,24.312453042266867,38.61876829074805,316.8236579108492,78.490211549153,1.1910682570224131,1.8588395863358227
891,0.7353426595263588,24.746298123314638,36.13094111383329,365.09717452185447,173.67756046998937,1.1265628504594638,1.2192552730784507
892,0.7349003809391162,27.366638492145768,44.50013657992042,359.6258575232702,156.46056272015304,0.5110367444381219,2.5546171965475626
893,0.7344682929932894,3.7528657531803122,34.2307553022862,392.07708496360755,195.2628695750612,1.3108290130833862,2.374614415756648
894,0.734209419581442,94.5017094248494,36.840245799917376,306.48992795384095,119.85883665012463,0.8603675276964559,2.4094129643460445
895,0.7338421855268138,45.54655720063617,34.55362007036855,335.6770490349251,74.64056741838921,1.2555791518849344,3.4906086530372864
896,0.7336601918086475,66.40122280676023,28.459196648130394,393.5523022758857,186.83113568737733,0.8140225990761482,1.1182527553610888
897,0.733442932716543,74.13087083507622,40.69025653372883,396.7864565951355,183.47545911324661,1.4008021523096224,2.5901570176371425
898,0.7329843983891345,2.784105126258629,26.166411171119446,345.9614751732926,144.27558501253517,1.335877749977616,3.227907969045072
899,0.7328791976197302,27.976693088704085,34.123815191311834,308.8142243390792,112.04982853748105,1.6252412494319015,3.080202560287132
900,0.7327449942073884,99.0642737172179,26.9472781496939,349.8189299173979,99.4295620660995,1.160904671088762,3.5708503896081645
901,0.73256183970533,68.42090751884867,42.06102978368954,320.35111083318867,181.0041676762157,0.5896434112675766,3.6657978413114574
902,0.7324512268237804,32.90737794607279,27.864690835351663,351.2088576698664,191.10352815848478,0.571672047022108,2.0566929252122357
903,0.7322786526497445,85.65719886833357,29.90136193588667,319.9156897597067,113.71912719971176,1.078328752237504,3.7462486044001104
904,0.7319454360253566,76.19343757430971,32.62788889360016,398.83705667215713,119.7916296913885,0.5873567462304128,1.7868229654449546
905,0.7316768662051195,43.60704802193126,23.922565603653002,394.7565126324043,165.02733467266597,0.902430800641659,2.7724136005537474
906,0.7312197975206888,72.1449157109572,43.53197322266995,388.1635349175411,127.27883392073205,1.6619789296895264,2.6864342614827548
907,0.7307928200959934,55.27038900455401,22.8685489584548,312.6137658016152,129.4300422533686,0.9032923174685099,1.063110707381406
908,0.7305560931553143,72.28392039002122,20.812164917254123,359.52768411040546,130.87906911909715,1.9532220358667067,2.452639418042925
909,0.7303523237819418,6.360143637779736,33.792199195161544,384.10961706161015,199.527392642216,1.1455147605336087,1.9608962274902275
910,0.7301004468186749,90.66532969519989,24.781053226903033,361.54289150329265,110.85716362714216,0.5616235474333329,2.0418654229170934
911,0.729764328841669,26.52285225026746,37.15227884858717,394.8790497691918,90.20707810679566,1.7171989087275226,1.1660794508152286
912,0.7295571033853399,53.81210100398132,21.763751592747365,393.40329911306395,164.95269208360853,1.4869248668068886,3.471689144873993
913,0.7292074438222002,64.75197955701631,44.22360992935728,371.39579478647715,188.698791437337,1.2756978380159572,1.351193238945588
914,0.7289436791613236,52.81777214230171,23.17182070157733,359.24934791764053,122.37395907914944,1.4338630967491726,1.0301409431644948
915,0.7286228602889828,19.484049165536412,32.28326079780327,395.0503561589135,107.54135605327376,1.136558039080452,3.1440882670198667
916,0.7283484096773287,60.3792757286118,27.47315375245833,341.0816395567428,82.65496982858487,1.9490321886953128,1.3919031446720793
917,0.728130623373512,37.18367845664194,20.64597430550028,322.17794919335466,167.07067075702324,0.8017628484333192,1.2401902075868967
918,0.7276512420507271,47.44531798445233,20.24923086836296,308.4766154426333,171.14388043444626,1.6572100172894095,3.7454164612146883
919,0.7272457997330631,85.45154359107495,37.079389080995455,305.23328573006626,167.4272926979986,1.7682662162608407,3.3972464373158635
920,0.7270897544627566,50.847903530802604,25.82254596623704,384.5329975688727,159.0744214610208,1.9711417615832774,1.4670777932677987
921,0.7266423672723974,22.566458305205504,25.294953747037567,379.2539767621337,78.03609446751773,0.5999897447349591,3.9956824197568857
922,0.7263473947930976,2.4817211445149145,40.88110150397164,336.5366841550653,176.2423189636723,1.3319307368167175,3.70489368845908
